ranger,0.03521064170172424
borisakunin,0.03396634472951354
trirub,0.03366267701605736
sedov_05,0.03364786395686437
lara_x,0.03318125259228536
no_globalism,0.03269242163891687
cpp2010,0.032618356342951946
gogol,0.03223321680393435
morena_morana,0.031818451146530785
goodspider,0.03150737690347811
